ID,District,Street,Date_Time,Lat,Long,Street_Lights,Police_Presence,Emergency_Services,Crowd_Level,Active_Shops,Public_Transport,Incident_Reports,Emergency_Calls,Tourist_Season,Risk_Level
TUN_5715,Montplaisir,Rue d'Iran,2024-10-18 06:37:00,36.760317373974715,10.276456219009077,False,True,False,1.0,34.0,True,4.0,4.0,False,3.0
TUN_5716,La Medina,Souk El Attarine,2024-10-18 11:31:00,36.737660504983424,10.103943946440863,False,False,True,3.0,1.0,True,5.0,18.0,False,
TUN_5717,Mutuelleville,Rue des Orangers,2024-10-25 03:59:00,36.76074700924502,10.251562406378424,True,False,False,1.0,1.0,False,4.0,20.0,False,4.0
TUN_5718,Les Berges du Lac,Boulevard de la Terre,2024-10-18 21:28:00,36.71860348185254,10.17233816226005,True,False,True,3.0,29.0,True,0.0,5.0,True,2.0
TUN_5719,La Marsa,Avenue du 14 Janvier,2024-10-12 07:55:00,36.72877359326867,10.247643360027265,True,True,False,,36.0,,3.0,18.0,False,2.0
TUN_5720,El Menzah,Avenue Hédi Nouira,2024-10-04 00:43:00,36.7209320880693,10.180349041084996,True,True,False,4.0,22.0,True,5.0,21.0,True,3.0
TUN_5721,El Menzah,Avenue Hédi Nouira,2024-10-16 04:57:00,36.78458870874831,10.114181584466369,False,True,False,4.0,20.0,True,1.0,5.0,False,2.0
TUN_5722,Les Berges du Lac,Rue du Lac Windermere,2024-10-18 04:44:00,36.859115675251516,10.253501339079074,False,False,False,2.0,26.0,True,3.0,15.0,False,3.0
TUN_5723,Mutuelleville,Avenue Taieb Mehiri,2024-10-06 18:38:00,36.72827671084327,10.114250537064272,True,False,True,1.0,18.0,,4.0,4.0,False,2.0
TUN_5724,La Marsa,Rue de la Plage,2024-10-13 11:03:00,36.72606408663447,10.284424087192244,False,False,False,1.0,31.0,True,2.0,19.0,False,4.0
TUN_5725,,,2024-10-16 05:46:00,36.82868578990347,10.110194807158331,True,True,True,1.0,29.0,False,1.0,8.0,False,2.0
TUN_5726,Cite Olympique,Avenue du Stade,2024-10-20 09:10:00,36.73943659639362,10.195865055554304,True,False,True,3.0,31.0,True,0.0,19.0,False,2.0
TUN_5727,Montplaisir,Avenue Mohamed V,2024-10-11 19:42:00,36.7195220076218,10.244606886170159,True,True,False,3.0,38.0,True,4.0,20.0,True,
TUN_5728,Carthage,Avenue de la République,2024-10-21 20:28:00,36.73336971564112,10.178649292958408,True,True,False,2.0,1.0,True,3.0,22.0,True,2.0
TUN_5729,Lafayette,Rue de Marseille,2024-10-27 03:06:00,36.88474627917535,10.143446694918486,False,False,False,4.0,26.0,True,1.0,2.0,,3.0
TUN_5730,Lafayette,Avenue de Londres,2024-10-28 02:07:00,36.86429425055524,10.251818192279206,True,True,True,2.0,28.0,True,7.0,10.0,False,2.0
TUN_5731,Le Bardo,Avenue de Paris,2024-10-10 15:07:00,36.77081291247102,10.256858940957747,True,True,True,4.0,3.0,False,6.0,16.0,True,3.0
TUN_5732,Les Berges du Lac,Rue du Lac Victoria,2024-10-26 06:00:00,36.83116415346548,10.284538996790873,True,False,True,1.0,15.0,True,6.0,12.0,False,3.0
TUN_5733,La Marsa,Avenue Habib Bourguiba,2024-10-19 09:55:00,36.80745513473361,10.175233022086216,,True,True,4.0,30.0,True,1.0,14.0,True,1.0
TUN_5734,Carthage,Avenue de la République,2024-10-12 07:37:00,36.83542485269651,10.201250346899466,False,True,True,,28.0,True,4.0,23.0,False,2.0
TUN_5735,Carthage,Avenue de la République,2024-10-12 20:21:00,36.83653423049255,10.172625688569214,False,False,True,5.0,37.0,True,4.0,18.0,True,3.0
TUN_5736,La Marsa,Rue de la Plage,2024-10-05 03:33:00,36.825746803011995,10.151416364370274,True,True,False,3.0,27.0,False,4.0,21.0,False,3.0
TUN_5737,Carthage,Rue des Suffetes,2024-10-10 08:02:00,36.75322027370746,10.250206592307523,True,False,True,2.0,30.0,True,5.0,6.0,False,2.0
TUN_5738,Lafayette,Rue d'Algérie,2024-10-09 05:30:00,36.707801284152566,10.167930369003392,True,True,False,5.0,4.0,True,3.0,2.0,False,2.0
TUN_5739,Mutuelleville,Avenue Louis Braille,2024-10-19 12:13:00,36.79111335639802,10.18562988839847,True,False,True,5.0,20.0,True,1.0,1.0,True,2.0
TUN_5740,,,2024-10-16 08:58:00,36.87819477693814,10.180734731524806,True,False,True,5.0,8.0,True,3.0,22.0,False,3.0
TUN_5741,Carthage,Avenue de la République,2024-10-25 13:09:00,36.81389945170372,10.24253224512935,True,False,True,2.0,1.0,False,6.0,12.0,False,3.0
TUN_5742,La Medina,Souk El Attarine,2024-10-14 22:21:00,36.86647820834038,10.283559125222137,True,False,False,3.0,19.0,True,3.0,6.0,False,2.0
TUN_5743,El Menzah,Rue des Entrepreneurs,2024-10-27 04:59:00,36.89832486859225,10.233351212261475,False,False,True,5.0,2.0,False,0.0,10.0,False,3.0
TUN_5744,,,2024-10-28 03:46:00,36.73272324082766,10.194316519218846,True,True,False,5.0,24.0,True,5.0,20.0,False,3.0
TUN_5745,Lafayette,Rue de Marseille,2024-10-24 09:50:00,36.8383555278284,10.255841022947777,False,True,True,3.0,12.0,True,4.0,10.0,False,2.0
TUN_5746,,,2024-10-10 03:33:00,36.83485871474001,10.228194264824428,True,False,False,5.0,3.0,False,1.0,13.0,True,3.0
TUN_5747,Montplaisir,Rue d'Iran,2024-10-09 12:38:00,36.89599108947166,10.112122071423562,True,False,True,5.0,18.0,False,2.0,8.0,False,2.0
TUN_5748,El Menzah,Rue des Entrepreneurs,2024-10-06 14:21:00,36.897120146790556,10.119132717283769,True,False,False,3.0,28.0,True,3.0,7.0,False,2.0
TUN_5749,Carthage,Rue des Suffetes,2024-10-09 05:15:00,36.837335722344825,10.107583388814726,,False,False,,12.0,True,0.0,22.0,False,3.0
TUN_5750,La Marsa,Rue du Port,2024-10-28 04:04:00,36.74872295839644,10.191363265241264,True,False,False,2.0,32.0,True,7.0,20.0,True,3.0
TUN_5751,Mutuelleville,Rue des Jasmins,2024-10-05 15:09:00,36.859711167626116,10.265170686867794,True,False,True,,8.0,True,3.0,14.0,,2.0
TUN_5752,Le Bardo,Avenue de Paris,2024-10-30 14:11:00,36.72140582684221,10.16261663387027,True,False,False,,13.0,True,3.0,0.0,False,2.0
TUN_5753,Le Bardo,Avenue de Paris,2024-10-27 15:47:00,36.856139860834325,10.176832036618496,True,True,True,5.0,6.0,False,7.0,17.0,False,
TUN_5754,El Menzah,Rue des Entrepreneurs,2024-10-26 18:06:00,36.88203922482894,10.281895421673578,True,True,True,5.0,27.0,True,2.0,15.0,False,1.0
TUN_5755,Cite Olympique,Rue des Sports,2024-10-16 20:50:00,36.776566678953685,10.267380689063332,True,,False,4.0,11.0,False,1.0,2.0,True,2.0
TUN_5756,Le Bardo,Avenue Habib Bourguiba,2024-10-16 14:37:00,36.82612705899662,10.233009622476512,True,True,True,5.0,16.0,True,3.0,14.0,False,1.0
TUN_5757,La Medina,,2024-10-17 05:29:00,36.78602854641937,10.15336075641845,True,True,True,3.0,2.0,True,7.0,18.0,True,
TUN_5758,Mutuelleville,Avenue Louis Braille,2024-10-22 01:00:00,36.78755301099763,10.123408296537688,True,False,True,5.0,33.0,True,6.0,14.0,False,2.0
TUN_5759,Cite Olympique,Avenue Mohamed Ali,2024-10-27 07:06:00,36.762074177821624,10.103211764536022,True,False,True,5.0,4.0,True,2.0,3.0,True,2.0
TUN_5760,La Medina,Rue Jamaa Ezzitouna,2024-10-28 23:00:00,36.85242592409006,10.121402134520883,True,True,False,5.0,20.0,False,3.0,5.0,False,2.0
TUN_5761,Lafayette,Rue de Marseille,2024-10-27 08:57:00,36.8872353128333,10.158519288724788,True,True,False,5.0,33.0,True,6.0,13.0,False,2.0
TUN_5762,Les Berges du Lac,Rue du Lac Windermere,2024-10-17 21:50:00,36.88815017184689,10.210358012715899,False,False,False,1.0,,False,2.0,4.0,True,3.0
TUN_5763,Cite Olympique,Rue des Sports,2024-10-30 22:39:00,36.73495625697499,10.112800016550477,True,False,True,2.0,4.0,False,4.0,11.0,False,2.0
TUN_5764,Lafayette,Avenue de Londres,2024-10-08 04:47:00,36.87494872993131,10.12724555566369,True,True,True,2.0,20.0,True,1.0,0.0,False,1.0
TUN_5765,La Marsa,Rue du Port,2024-10-28 21:02:00,36.847486288285424,10.136216140461588,True,False,True,2.0,22.0,False,3.0,14.0,False,2.0
TUN_5766,El Menzah,Rue des Entrepreneurs,2024-10-14 00:01:00,36.75056748013806,10.22639641859666,True,True,True,1.0,6.0,False,3.0,17.0,False,3.0
TUN_5767,La Marsa,Avenue Habib Bourguiba,2024-10-30 19:16:00,36.71345692258431,10.223157959796024,False,True,True,5.0,23.0,False,5.0,15.0,True,2.0
TUN_5768,Le Bardo,Avenue de Paris,2024-10-19 03:58:00,36.75359945337688,10.21015314527443,False,,True,1.0,20.0,False,0.0,24.0,True,3.0
TUN_5769,Lafayette,Rue d'Algérie,2024-10-26 07:11:00,36.8824416473563,10.150100284939187,False,True,True,2.0,16.0,True,2.0,4.0,,2.0
TUN_5770,Le Bardo,Rue du Pacha,2024-10-27 15:52:00,36.826635734979156,10.174223938243747,True,True,True,1.0,8.0,False,4.0,0.0,False,2.0
TUN_5771,Lafayette,Rue de Marseille,2024-10-25 22:46:00,36.84421093217957,10.11933794326755,False,True,True,1.0,37.0,True,7.0,18.0,False,3.0
TUN_5772,Lafayette,Avenue de Londres,2024-10-11 05:32:00,36.75143047022182,10.145292120751611,True,True,True,4.0,15.0,,5.0,7.0,False,2.0
TUN_5773,Cite Olympique,Rue des Sports,2024-10-04 18:32:00,36.843877631114964,10.279541045294517,True,,True,1.0,13.0,True,7.0,9.0,False,3.0
TUN_5774,Carthage,Rue Hannibal,2024-10-22 16:12:00,36.70562430125559,10.295938349287166,False,True,True,5.0,12.0,True,3.0,14.0,False,2.0
TUN_5775,Montplaisir,Avenue Mohamed V,2024-10-06 20:15:00,36.775064269154605,10.229531917128059,True,True,False,5.0,1.0,,1.0,13.0,,2.0
TUN_5776,Lafayette,Rue d'Algérie,2024-10-12 17:07:00,36.82535066970846,10.283364658404684,True,False,True,1.0,25.0,True,6.0,2.0,True,3.0
TUN_5777,Le Bardo,Rue du Pacha,2024-10-24 02:52:00,36.72921931310827,10.228548380080285,,True,True,1.0,38.0,False,2.0,1.0,True,2.0
TUN_5778,El Menzah,Avenue Hédi Nouira,2024-10-30 07:37:00,36.864600714889384,10.106639297221093,True,False,True,3.0,3.0,True,4.0,8.0,False,2.0
TUN_5779,Carthage,Rue des Suffetes,2024-10-05 12:11:00,36.74700625976239,10.299352516997283,True,True,True,4.0,10.0,True,6.0,3.0,True,2.0
TUN_5780,Les Berges du Lac,Boulevard de la Terre,2024-10-23 13:24:00,36.83045622256369,10.119790460337306,True,True,True,2.0,12.0,True,3.0,4.0,True,1.0
TUN_5781,Mutuelleville,Rue des Jasmins,2024-10-06 17:55:00,36.781039428515065,10.236528360289013,True,,True,4.0,15.0,True,0.0,24.0,False,2.0
TUN_5782,La Marsa,Rue de la Plage,2024-10-12 15:16:00,36.81920871909553,10.150567240614958,,True,True,1.0,28.0,True,7.0,6.0,False,2.0
TUN_5783,La Medina,Rue Sidi Ben Arous,2024-10-18 11:36:00,36.721490110525785,10.178396222581393,False,False,True,4.0,17.0,True,2.0,6.0,True,2.0
TUN_5784,La Medina,Rue Jamaa Ezzitouna,2024-10-24 02:29:00,36.70338255998433,10.229186836960189,True,False,True,,8.0,True,1.0,,,2.0
TUN_5785,Les Berges du Lac,Boulevard de la Terre,2024-10-09 18:13:00,36.88191288547606,10.18729746986154,True,True,True,4.0,22.0,True,2.0,18.0,True,1.0
TUN_5786,Mutuelleville,Avenue Louis Braille,2024-10-18 07:13:00,36.75392600175344,10.150109211786226,False,True,True,5.0,39.0,False,2.0,15.0,True,2.0
TUN_5787,La Medina,Rue de la Kasbah,2024-10-04 21:23:00,36.863935400556095,10.166889237375665,True,False,True,1.0,28.0,True,6.0,15.0,True,3.0
TUN_5788,La Marsa,Rue du Port,2024-10-13 05:05:00,36.899870060094436,10.168309623384635,True,False,True,4.0,16.0,True,1.0,24.0,False,2.0
TUN_5789,La Marsa,Rue du Port,2024-10-04 07:53:00,36.742286251599786,10.291864780901644,False,True,True,3.0,16.0,,7.0,3.0,False,2.0
TUN_5790,Les Berges du Lac,Rue du Lac Windermere,2024-10-30 19:39:00,36.75303414823667,10.259722603184692,True,False,True,2.0,36.0,True,2.0,0.0,True,2.0
TUN_5791,Cite Olympique,Avenue du Stade,2024-10-11 02:37:00,36.83257195752693,10.19170975429588,,False,,1.0,30.0,True,0.0,1.0,False,3.0
TUN_5792,Le Bardo,Avenue Habib Bourguiba,2024-10-05 12:07:00,36.893089726920124,10.139964184068273,False,True,True,2.0,8.0,False,6.0,24.0,True,3.0
TUN_5793,El Menzah,Avenue de la Liberté,2024-10-07 15:03:00,36.88316286963815,10.262203222052532,True,True,True,2.0,25.0,False,3.0,3.0,True,1.0
TUN_5794,La Medina,Rue de la Kasbah,2024-10-20 19:19:00,36.80057510401312,10.131436494321674,True,True,False,4.0,33.0,,6.0,3.0,,2.0
TUN_5795,Carthage,Avenue Habib Bourguiba,2024-11-01 08:45:00,36.859022056505346,10.1420924434284,True,False,True,5.0,17.0,False,2.0,5.0,False,2.0
TUN_5796,La Medina,Rue de la Kasbah,2024-11-01 02:49:00,36.72714917061998,10.17320267836803,False,False,False,3.0,12.0,True,3.0,4.0,False,3.0
TUN_5797,La Marsa,Avenue Habib Bourguiba,2024-10-12 02:08:00,36.8954876368408,10.276069639170398,True,False,True,2.0,29.0,False,5.0,20.0,False,3.0
TUN_5798,Carthage,Rue des Suffetes,2024-10-31 23:56:00,36.8928706468072,10.126357333726823,True,True,True,3.0,26.0,True,3.0,10.0,False,1.0
TUN_5799,La Marsa,Avenue Habib Bourguiba,2024-10-09 06:23:00,36.73274579157584,10.124446838570904,False,False,True,4.0,29.0,False,5.0,2.0,False,3.0
TUN_5800,Le Bardo,Avenue Habib Bourguiba,2024-10-12 16:00:00,36.75988462496062,10.198794997661054,True,False,True,4.0,18.0,True,2.0,12.0,False,2.0
TUN_5801,La Marsa,Rue du Port,2024-10-23 15:54:00,36.720030999501354,10.155282108218735,False,False,True,2.0,26.0,True,4.0,6.0,False,2.0
TUN_5802,Lafayette,Avenue de Londres,2024-10-08 01:06:00,36.75434351977964,10.213745588329632,True,False,True,2.0,36.0,True,4.0,0.0,True,2.0
TUN_5803,La Medina,Rue Sidi Ben Arous,2024-10-21 05:09:00,36.863191157883044,10.190327336936646,True,False,,3.0,18.0,True,4.0,11.0,True,2.0
TUN_5804,Montplaisir,Avenue Kheireddine Pacha,2024-10-28 22:03:00,36.775663121433055,10.186991821270244,True,False,True,2.0,2.0,False,0.0,16.0,True,3.0
TUN_5805,Carthage,Rue des Suffetes,2024-10-11 17:15:00,36.71767939342936,10.122394594097399,True,False,True,1.0,36.0,True,3.0,10.0,True,2.0
TUN_5806,Lafayette,Avenue de Londres,2024-10-31 12:23:00,36.76844510495578,10.128209938049968,,True,False,5.0,8.0,True,6.0,17.0,False,3.0
TUN_5807,El Menzah,Rue Mohamed V,2024-10-05 03:18:00,36.89627666684825,10.264215715489371,False,False,True,1.0,29.0,True,1.0,16.0,True,3.0
TUN_5808,La Marsa,Rue de la Plage,2024-10-14 21:06:00,36.82593671905184,10.27717654751435,True,False,True,2.0,,True,3.0,17.0,False,2.0
TUN_5809,,,,36.783232189281236,10.14693670657705,True,True,,2.0,12.0,True,0.0,15.0,True,1.0
TUN_5810,El Menzah,Avenue de la Liberté,2024-10-25 03:55:00,36.733307702699456,10.122692100304954,True,True,False,4.0,14.0,False,1.0,2.0,True,2.0
TUN_5811,Montplaisir,Avenue Mohamed V,2024-10-08 08:31:00,36.89723535945674,10.110683334386902,True,False,True,1.0,15.0,True,0.0,17.0,False,3.0
TUN_5812,Cite Olympique,Avenue Mohamed Ali,2024-10-08 14:11:00,36.864169801852626,10.22165952274838,False,True,True,5.0,15.0,True,3.0,24.0,False,2.0
TUN_5813,Carthage,Avenue Habib Bourguiba,2024-11-01 15:04:00,36.756295460490186,10.243070642500042,True,True,True,1.0,0.0,True,0.0,24.0,False,2.0
TUN_5814,Le Bardo,Avenue Habib Bourguiba,2024-10-08 00:47:00,36.71401373914424,10.174561997840641,True,True,True,2.0,0.0,True,4.0,11.0,False,2.0
TUN_5815,La Medina,Rue Sidi Ben Arous,2024-10-21 12:19:00,36.71132511147552,10.235935173498127,True,True,True,5.0,36.0,True,6.0,14.0,True,2.0
TUN_5816,Carthage,Rue Hannibal,2024-10-13 13:11:00,36.72407562990111,10.242591763111905,False,False,True,,34.0,False,2.0,17.0,False,3.0
TUN_5817,Montplaisir,Rue d'Iran,2024-10-30 05:46:00,36.81615371672289,10.287068456279382,True,False,True,2.0,10.0,False,1.0,3.0,False,2.0
TUN_5818,Mutuelleville,Rue des Orangers,2024-11-01 00:36:00,36.8857526842411,10.112974727567021,True,True,True,2.0,36.0,True,0.0,24.0,True,1.0
TUN_5819,La Marsa,,,36.799348685601196,10.138458344646216,True,True,True,1.0,31.0,False,0.0,18.0,False,2.0
TUN_5820,El Menzah,Rue Mohamed V,2024-10-17 14:25:00,36.86858909649124,10.113705197519398,True,True,False,3.0,32.0,True,3.0,8.0,False,2.0
TUN_5821,La Medina,Souk El Attarine,2024-10-25 07:10:00,36.78917732397196,10.273598786667222,,True,True,5.0,15.0,,6.0,2.0,True,2.0
TUN_5822,Montplaisir,Avenue Kheireddine Pacha,2024-10-12 10:08:00,36.841716709153566,10.258517432006714,True,True,True,4.0,35.0,True,0.0,20.0,False,2.0
TUN_5823,La Medina,Rue Sidi Ben Arous,2024-10-18 03:00:00,36.8463745474573,10.214928414124367,True,False,False,1.0,8.0,True,5.0,4.0,True,3.0
TUN_5824,Mutuelleville,Avenue Taieb Mehiri,2024-10-26 12:25:00,36.73479274118067,10.116732682010236,True,False,False,4.0,23.0,True,4.0,6.0,False,2.0
TUN_5825,Carthage,Avenue Habib Bourguiba,2024-10-26 07:37:00,36.772243211795164,10.154662471730743,True,False,False,1.0,24.0,True,2.0,17.0,False,3.0
TUN_5826,Cite Olympique,Rue des Sports,2024-10-07 08:00:00,36.82746043130761,10.159543969611704,True,False,True,2.0,31.0,True,5.0,15.0,False,2.0
TUN_5827,Le Bardo,,2024-10-20 16:49:00,36.71413932163688,10.212148639203084,True,False,True,5.0,18.0,True,4.0,1.0,False,2.0
TUN_5828,Carthage,Avenue Habib Bourguiba,2024-10-26 00:32:00,36.77230803755259,10.151608778807343,False,False,True,3.0,4.0,True,6.0,20.0,True,4.0
TUN_5829,Carthage,Avenue de la République,2024-10-08 10:42:00,36.80695989325624,10.114591972782591,True,,False,2.0,26.0,True,2.0,,,2.0
TUN_5830,Les Berges du Lac,Rue du Lac Victoria,2024-10-03 19:19:00,36.89924489860893,10.246152460370661,False,False,True,5.0,20.0,False,0.0,5.0,False,3.0
TUN_5831,Lafayette,Avenue de Londres,2024-10-06 04:27:00,36.79490671252449,10.159816042331082,False,False,False,5.0,33.0,True,7.0,13.0,False,3.0
TUN_5832,Le Bardo,Rue du Musée,2024-10-25 03:56:00,36.86321135142286,10.190474835404661,False,False,True,1.0,8.0,True,3.0,21.0,False,4.0
TUN_5833,La Medina,Rue Jamaa Ezzitouna,2024-10-24 11:14:00,36.786413457013325,10.125533326996461,True,True,True,1.0,5.0,True,6.0,13.0,True,2.0
TUN_5834,El Menzah,Rue Mohamed V,2024-10-07 07:12:00,36.85927814452394,10.260509660678917,,,True,2.0,33.0,True,0.0,12.0,False,2.0
TUN_5835,Le Bardo,Rue du Musée,2024-10-24 08:00:00,36.819082960324025,10.213106375384811,False,True,True,3.0,21.0,True,1.0,23.0,False,2.0
TUN_5836,El Menzah,Rue des Entrepreneurs,2024-10-04 22:42:00,36.87731908830048,10.280317125241973,True,False,False,1.0,37.0,True,6.0,17.0,True,4.0
TUN_5837,Le Bardo,Avenue Habib Bourguiba,2024-10-11 13:56:00,36.78218851047002,10.199094312613067,False,True,True,1.0,31.0,False,2.0,15.0,False,2.0
TUN_5838,Le Bardo,Avenue de Paris,2024-11-01 17:25:00,36.82086088396429,10.288285134363576,True,False,True,5.0,27.0,True,2.0,7.0,False,2.0
TUN_5839,El Menzah,Rue Mohamed V,2024-11-02 05:37:00,36.826003736123766,10.278373640876266,True,,True,5.0,20.0,True,4.0,21.0,False,2.0
TUN_5840,La Marsa,Avenue du 14 Janvier,2024-10-25 11:31:00,36.783476588360095,10.215291971291848,False,True,True,4.0,24.0,True,6.0,10.0,False,2.0
TUN_5841,La Marsa,Rue de la Plage,2024-10-15 21:07:00,36.7288624087375,10.286778687629972,True,False,True,5.0,20.0,False,3.0,15.0,False,2.0
TUN_5842,La Marsa,Rue du Port,2024-10-27 07:47:00,36.71871188138247,10.16461774945891,False,True,True,1.0,12.0,True,7.0,14.0,False,3.0
TUN_5843,Le Bardo,Avenue de Paris,2024-10-10 18:39:00,36.70333431011993,10.173128432540842,False,True,True,2.0,,False,5.0,3.0,True,2.0
TUN_5844,Carthage,Rue Hannibal,2024-10-14 17:57:00,36.874706852849044,10.109095590261207,True,True,True,4.0,28.0,False,1.0,11.0,True,1.0
TUN_5845,Lafayette,Avenue de la Liberté,2024-10-14 10:53:00,36.74729498244774,10.217840181352772,True,True,,2.0,20.0,True,1.0,16.0,False,2.0
TUN_5846,La Medina,Rue Sidi Ben Arous,2024-10-24 08:12:00,36.742301349856355,10.244384793985787,False,False,True,4.0,25.0,False,1.0,16.0,False,3.0
TUN_5847,Carthage,Rue Hannibal,2024-10-31 18:17:00,36.84720708008521,10.254703838048421,True,False,False,3.0,22.0,True,6.0,15.0,True,3.0
TUN_5848,Mutuelleville,Avenue Louis Braille,2024-10-28 10:14:00,36.76400322261748,10.129963257209221,True,True,False,5.0,16.0,,2.0,14.0,True,2.0
TUN_5849,Montplaisir,Rue du Caire,2024-10-22 23:29:00,36.80120893848237,10.1888318144625,True,True,False,2.0,7.0,,3.0,22.0,False,3.0
TUN_5850,,,2024-10-31 16:54:00,36.73250221305949,10.135372642418783,True,True,True,4.0,9.0,False,7.0,12.0,True,2.0
TUN_5851,Carthage,Avenue de la République,2024-10-11 15:13:00,36.89194914429239,10.23242546977085,True,True,True,4.0,30.0,True,,13.0,False,1.0
TUN_5852,La Marsa,Rue de la Plage,2024-10-22 06:16:00,36.87031628000344,10.131589274484353,True,True,True,4.0,22.0,True,0.0,3.0,True,1.0
TUN_5853,Carthage,,2024-10-26 15:26:00,36.872757924593,10.280832736791215,True,True,True,3.0,21.0,True,7.0,8.0,False,2.0
TUN_5854,Le Bardo,Avenue de Paris,2024-10-08 07:49:00,36.7813547497144,10.146126929132283,True,True,True,5.0,28.0,True,6.0,13.0,False,2.0
TUN_5855,La Medina,Souk El Attarine,2024-10-15 11:12:00,36.852472242741435,10.15828045325765,True,False,True,4.0,27.0,True,1.0,24.0,True,2.0
TUN_5856,Carthage,Avenue Habib Bourguiba,2024-10-12 21:24:00,36.72877523107796,10.270181264430201,True,True,True,3.0,22.0,True,4.0,1.0,False,1.0
TUN_5857,La Medina,Souk El Attarine,2024-11-02 05:30:00,36.70172380051836,10.191693522029144,False,False,True,2.0,1.0,False,6.0,16.0,True,4.0
TUN_5858,,,2024-10-27 21:49:00,36.703994586515606,10.104799189160014,False,True,False,,12.0,False,2.0,6.0,True,2.0
TUN_5859,,,2024-10-22 03:19:00,36.817320347480916,10.198917250240529,True,False,True,3.0,27.0,True,3.0,0.0,False,2.0
TUN_5860,Cite Olympique,Rue Pierre de Coubertin,2024-10-25 10:11:00,36.79107898104959,10.116908667076025,False,False,True,5.0,,True,3.0,4.0,False,2.0
TUN_5861,El Menzah,Avenue de la Liberté,2024-10-24 13:46:00,36.8036030697817,10.297068943737463,True,True,False,3.0,24.0,False,3.0,0.0,False,2.0
TUN_5862,La Medina,Rue Jamaa Ezzitouna,2024-10-13 02:10:00,36.70149262808345,10.217622314091122,True,,True,4.0,38.0,False,5.0,16.0,True,3.0
TUN_5863,Cite Olympique,Avenue Mohamed Ali,2024-10-29 21:05:00,36.78453732393149,10.151306523522196,True,True,False,4.0,6.0,True,3.0,22.0,False,3.0
TUN_5864,Les Berges du Lac,Rue du Lac Victoria,2024-10-16 01:54:00,36.84361363224017,10.212743535909524,False,True,True,1.0,26.0,False,1.0,3.0,False,2.0
TUN_5865,Carthage,Rue Hannibal,2024-11-01 20:23:00,36.78853874039349,10.11537342067635,True,True,,4.0,29.0,False,0.0,10.0,,2.0
TUN_5866,Cite Olympique,Rue Pierre de Coubertin,2024-11-02 16:03:00,36.84644384126244,10.259978260853764,True,True,True,2.0,30.0,True,7.0,5.0,True,
TUN_5867,La Medina,,2024-10-31 17:31:00,36.74660379287937,10.285065610772833,True,True,False,5.0,11.0,True,4.0,8.0,True,2.0
TUN_5868,,,2024-10-25 10:17:00,36.86262840089634,10.274888877641233,False,False,True,3.0,17.0,True,6.0,4.0,,3.0
TUN_5869,Le Bardo,Rue du Pacha,2024-10-17 03:46:00,36.81768624809069,10.168351520459712,True,True,True,1.0,27.0,False,2.0,4.0,False,2.0
TUN_5870,,,2024-10-08 15:45:00,36.742152619885985,10.165153623928674,False,False,True,,7.0,False,7.0,24.0,True,4.0
TUN_5871,Les Berges du Lac,Rue du Lac Victoria,2024-10-27 21:57:00,36.74734409517077,10.10701752224326,True,,True,5.0,0.0,False,1.0,11.0,False,2.0
TUN_5872,Carthage,Rue Hannibal,2024-10-10 06:26:00,36.82560609291391,10.230280071740184,False,True,True,4.0,4.0,False,4.0,11.0,True,2.0
TUN_5873,Cite Olympique,Avenue du Stade,2024-10-07 15:24:00,36.86598791864249,10.20698095683796,True,True,False,4.0,17.0,True,3.0,10.0,False,2.0
TUN_5874,Montplaisir,,2024-10-13 01:48:00,36.783125556405835,10.191869274265468,True,,False,2.0,28.0,True,0.0,11.0,,2.0
TUN_5875,,,2024-10-16 15:27:00,36.75166008582552,10.281526190666941,False,False,True,3.0,22.0,True,3.0,22.0,False,3.0
TUN_5876,El Menzah,Avenue Hédi Nouira,2024-10-28 13:12:00,36.873402321382116,10.13357578021657,False,False,True,4.0,36.0,True,4.0,13.0,False,2.0
TUN_5877,,,2024-10-22 17:57:00,36.833853658350165,10.101933253338036,,True,True,3.0,0.0,True,7.0,14.0,True,2.0
TUN_5878,Les Berges du Lac,Rue du Lac Windermere,2024-10-30 20:32:00,36.78961709745661,10.114663290424152,True,False,True,2.0,7.0,True,0.0,,False,2.0
TUN_5879,,,2024-10-23 20:14:00,36.79758003905586,10.144674287565474,False,True,True,2.0,31.0,True,6.0,17.0,True,3.0
TUN_5880,Cite Olympique,Avenue Mohamed Ali,2024-10-08 05:30:00,36.74085129358728,10.10665710985269,False,False,False,1.0,7.0,True,3.0,23.0,False,4.0
TUN_5881,Le Bardo,Avenue de Paris,2024-10-11 01:02:00,36.82536052601297,10.200568742128628,True,False,False,2.0,39.0,True,5.0,10.0,True,3.0
TUN_5882,Les Berges du Lac,,2024-10-04 12:09:00,36.77174850210858,10.162818091046715,False,True,True,2.0,21.0,True,7.0,10.0,False,2.0
TUN_5883,Mutuelleville,,2024-10-19 16:43:00,36.899129035334866,10.136096601613627,True,True,False,2.0,29.0,True,2.0,22.0,False,2.0
TUN_5884,Montplaisir,Avenue Mohamed V,2024-11-01 08:41:00,36.79603670305238,10.250016814989733,True,True,,1.0,18.0,True,6.0,12.0,True,2.0
TUN_5885,Carthage,Rue des Suffetes,2024-10-26 11:06:00,36.79717712123792,10.140890265246506,True,False,False,4.0,13.0,True,1.0,2.0,False,2.0
